1473843372, 68:C6:3A:89:FA:41, 27.49, 37.68, 1530551881, 17:18:01
1440288940, 2C:3A:E8:42:8E:53, 39.51, 6.11, 1530551914, 17:18:34
1457066156, 68:C6:3A:89:FC:52, 34.80, 23.91, 1530551922, 17:18:42
1423511724, 2C:3A:E8:42:B7:70, 33.48, 25.91, 1530551933, 17:18:53
GET / HTTP/1.0, 1530551939, 17:18:59
1473843372, 68:C6:3A:89:FA:41, 27.09, 37.85, 1530551946, 17:19:06
1440288940, 2C:3A:E8:42:8E:53, 39.50, 6.02, 1530551979, 17:19:39
1457066156, 68:C6:3A:89:FC:52, 34.74, 24.28, 1530551987, 17:19:47
1423511724, 2C:3A:E8:42:B7:70, 33.38, 26.49, 1530551998, 17:19:58
1473843372, 68:C6:3A:89:FA:41, 27.03, 37.03, 1530552011, 17:20:11
1440288940, 2C:3A:E8:42:8E:53, 39.44, 7.78, 1530552044, 17:20:44
1457066156, 68:C6:3A:89:FC:52, 34.68, 24.57, 1530552052, 17:20:52
1423511724, 2C:3A:E8:42:B7:70, 33.20, 27.23, 1530552063, 17:21:03
1473843372, 68:C6:3A:89:FA:41, 26.83, 38.56, 1530552077, 17:21:17
1440288940, 2C:3A:E8:42:8E:53, 39.47, 9.89, 1530552109, 17:21:49
1457066156, 68:C6:3A:89:FC:52, 34.34, 25.00, 1530552117, 17:21:57
1423511724, 2C:3A:E8:42:B7:70, 32.98, 27.55, 1530552128, 17:22:08
1473843372, 68:C6:3A:89:FA:41, 26.78, 38.52, 1530552142, 17:22:22
1440288940, 2C:3A:E8:42:8E:53, 39.38, 10.46, 1530552174, 17:22:54
1457066156, 68:C6:3A:89:FC:52, 34.29, 25.39, 1530552182, 17:23:02
1423511724, 2C:3A:E8:42:B7:70, 32.88, 27.94, 1530552193, 17:23:13
1473843372, 68:C6:3A:89:FA:41, 26.87, 35.55, 1530552207, 17:23:27
1440288940, 2C:3A:E8:42:8E:53, 39.12, 7.52, 1530552239, 17:23:59
1457066156, 68:C6:3A:89:FC:52, 34.26, 25.16, 1530552247, 17:24:07
1423511724, 2C:3A:E8:42:B7:70, 32.84, 28.03, 1530552258, 17:24:18
1473843372, 68:C6:3A:89:FA:41, 26.95, 36.37, 1530552272, 17:24:32
1440288940, 2C:3A:E8:42:8E:53, 39.06, 8.74, 1530552304, 17:25:04
1457066156, 68:C6:3A:89:FC:52, 34.30, 25.16, 1530552312, 17:25:12
1423511724, 2C:3A:E8:42:B7:70, 32.78, 28.15, 1530552323, 17:25:23
1473843372, 68:C6:3A:89:FA:41, 26.81, 39.91, 1530552337, 17:25:37
1440288940, 2C:3A:E8:42:8E:53, 39.08, 6.91, 1530552369, 17:26:09
1457066156, 68:C6:3A:89:FC:52, 34.38, 24.99, 1530552378, 17:26:18
1423511724, 2C:3A:E8:42:B7:70, 32.82, 28.00, 1530552388, 17:26:28
1473843372, 68:C6:3A:89:FA:41, 26.99, 35.50, 1530552402, 17:26:42
1440288940, 2C:3A:E8:42:8E:53, 39.16, 8.18, 1530552434, 17:27:14
1457066156, 68:C6:3A:89:FC:52, 34.24, 25.50, 1530552443, 17:27:23
1423511724, 2C:3A:E8:42:B7:70, 32.76, 28.36, 1530552453, 17:27:33
1473843372, 68:C6:3A:89:FA:41, 26.80, 37.73, 1530552467, 17:27:47
1440288940, 2C:3A:E8:42:8E:53, 39.01, 8.81, 1530552499, 17:28:19
1457066156, 68:C6:3A:89:FC:52, 34.07, 25.73, 1530552508, 17:28:28
1423511724, 2C:3A:E8:42:B7:70, 32.70, 28.53, 1530552518, 17:28:38
1473843372, 68:C6:3A:89:FA:41, 26.75, 37.53, 1530552532, 17:28:52
1440288940, 2C:3A:E8:42:8E:53, 38.99, 7.32, 1530552564, 17:29:24
1457066156, 68:C6:3A:89:FC:52, 34.00, 25.92, 1530552573, 17:29:33
1423511724, 2C:3A:E8:42:B7:70, 32.67, 28.68, 1530552583, 17:29:43
1473843372, 68:C6:3A:89:FA:41, 26.70, 37.76, 1530552597, 17:29:57
1440288940, 2C:3A:E8:42:8E:53, 38.93, 7.97, 1530552629, 17:30:29
1457066156, 68:C6:3A:89:FC:52, 33.97, 25.89, 1530552638, 17:30:38
1423511724, 2C:3A:E8:42:B7:70, 32.64, 28.77, 1530552648, 17:30:48
1473843372, 68:C6:3A:89:FA:41, 26.70, 38.26, 1530552662, 17:31:02
1440288940, 2C:3A:E8:42:8E:53, 38.92, 7.63, 1530552694, 17:31:34
1457066156, 68:C6:3A:89:FC:52, 34.01, 25.91, 1530552703, 17:31:43
1423511724, 2C:3A:E8:42:B7:70, 32.60, 28.73, 1530552713, 17:31:53
1473843372, 68:C6:3A:89:FA:41, 26.72, 37.03, 1530552727, 17:32:07
1440288940, 2C:3A:E8:42:8E:53, 38.93, 7.54, 1530552759, 17:32:39
1457066156, 68:C6:3A:89:FC:52, 33.90, 26.13, 1530552768, 17:32:48
1423511724, 2C:3A:E8:42:B7:70, 32.62, 28.81, 1530552778, 17:32:58
1473843372, 68:C6:3A:89:FA:41, 26.70, 37.67, 1530552792, 17:33:12
1440288940, 2C:3A:E8:42:8E:53, 38.84, 8.49, 1530552825, 17:33:45
1457066156, 68:C6:3A:89:FC:52, 33.94, 26.06, 1530552833, 17:33:53
1423511724, 2C:3A:E8:42:B7:70, 32.61, 28.87, 1530552843, 17:34:03
1473843372, 68:C6:3A:89:FA:41, 26.62, 37.35, 1530552857, 17:34:17
1440288940, 2C:3A:E8:42:8E:53, 38.80, 7.69, 1530552890, 17:34:50
1457066156, 68:C6:3A:89:FC:52, 33.91, 26.06, 1530552898, 17:34:58
1423511724, 2C:3A:E8:42:B7:70, 32.56, 29.00, 1530552908, 17:35:08
1473843372, 68:C6:3A:89:FA:41, 26.55, 37.82, 1530552922, 17:35:22
1440288940, 2C:3A:E8:42:8E:53, 38.69, 9.00, 1530552955, 17:35:55
1457066156, 68:C6:3A:89:FC:52, 33.85, 26.22, 1530552963, 17:36:03
1423511724, 2C:3A:E8:42:B7:70, 32.47, 28.96, 1530552974, 17:36:14
1473843372, 68:C6:3A:89:FA:41, 26.57, 37.92, 1530552987, 17:36:27
1440288940, 2C:3A:E8:42:8E:53, 38.74, 7.53, 1530553020, 17:37:00
1457066156, 68:C6:3A:89:FC:52, 33.95, 26.05, 1530553028, 17:37:08
1423511724, 2C:3A:E8:42:B7:70, 32.48, 29.06, 1530553039, 17:37:19
1473843372, 68:C6:3A:89:FA:41, 26.69, 38.00, 1530553052, 17:37:32
1440288940, 2C:3A:E8:42:8E:53, 38.79, 7.33, 1530553085, 17:38:05
1457066156, 68:C6:3A:89:FC:52, 34.02, 25.96, 1530553093, 17:38:13
1423511724, 2C:3A:E8:42:B7:70, 32.51, 29.12, 1530553104, 17:38:24
1473843372, 68:C6:3A:89:FA:41, 26.65, 37.25, 1530553117, 17:38:37
1440288940, 2C:3A:E8:42:8E:53, 38.73, 8.35, 1530553150, 17:39:10
1457066156, 68:C6:3A:89:FC:52, 33.94, 26.13, 1530553158, 17:39:18
1423511724, 2C:3A:E8:42:B7:70, 32.53, 29.15, 1530553169, 17:39:29
1473843372, 68:C6:3A:89:FA:41, 26.51, 38.52, 1530553182, 17:39:42
1440288940, 2C:3A:E8:42:8E:53, 38.65, 8.05, 1530553215, 17:40:15
1457066156, 68:C6:3A:89:FC:52, 33.92, 26.19, 1530553223, 17:40:23
1423511724, 2C:3A:E8:42:B7:70, 32.46, 29.37, 1530553237, 17:40:37
1473843372, 68:C6:3A:89:FA:41, 26.46, 38.91, 1530553247, 17:40:47
1440288940, 2C:3A:E8:42:8E:53, 38.60, 8.73, 1530553280, 17:41:20
1457066156, 68:C6:3A:89:FC:52, 33.82, 26.15, 1530553288, 17:41:28
1423511724, 2C:3A:E8:42:B7:70, 32.42, 29.26, 1530553302, 17:41:42
1473843372, 68:C6:3A:89:FA:41, 26.50, 38.02, 1530553313, 17:41:53
1440288940, 2C:3A:E8:42:8E:53, 38.57, 8.62, 1530553345, 17:42:25
1457066156, 68:C6:3A:89:FC:52, 33.83, 26.27, 1530553353, 17:42:33
1423511724, 2C:3A:E8:42:B7:70, 32.35, 29.32, 1530553367, 17:42:47
1473843372, 68:C6:3A:89:FA:41, 26.47, 38.56, 1530553378, 17:42:58
